age,job,education,loan,contact,duration,pdays
37,entrepreneur,university.degree,yes,telephone,71,999
27,technician,university.degree,no,cellular,68,999
60,admin,university.degree,no,cellular,324,3
29,admin,high.school,no,cellular,295,999
32,technician,professional.course,no,cellular,108,999
45,unemployed,basic.9y,no,cellular,201,999
35,blue-collar,professional.course,no,cellular,71,999
35,blue-collar,professional.course,no,cellular,264,999
46,admin,university.degree,no,cellular,110,999
24,student,high.school,no,cellular,190,999
53,admin,high.school,no,cellular,70,999
32,admin,university.degree,no,cellular,103,999
27,admin,university.degree,yes,cellular,331,999
37,entrepreneur,basic.6y,no,cellular,377,999
36,unemployed,university.degree,no,cellular,205,4
36,technician,university.degree,no,cellular,287,999
33,admin,university.degree,no,cellular,346,999
52,admin,university.degree,yes,cellular,212,999
29,admin,high.school,no,cellular,263,999
36,technician,university.degree,no,cellular,192,999
45,unemployed,basic.9y,no,cellular,129,999
29,admin,university.degree,no,cellular,154,999
41,admin,university.degree,no,cellular,175,999
22,student,basic.6y,no,cellular,814,3
58,admin,university.degree,no,cellular,65,999
25,technician,university.degree,no,cellular,67,999
57,retired,professional.course,no,cellular,166,999
52,admin,university.degree,no,cellular,327,999
28,admin,university.degree,no,cellular,69,999
28,admin,university.degree,no,cellular,353,999
47,management,university.degree,no,cellular,210,999
31,services,basic.9y,no,telephone,277,999
32,technician,professional.course,unknown,cellular,210,999
41,technician,university.degree,yes,cellular,244,999
31,services,basic.9y,no,cellular,84,999
31,services,basic.9y,no,cellular,208,999
31,services,basic.9y,no,cellular,326,999
36,technician,university.degree,no,cellular,59,3
30,blue-collar,basic.9y,no,cellular,285,999
57,admin,university.degree,no,cellular,161,999
39,admin,university.degree,no,cellular,165,999
27,admin,university.degree,unknown,cellular,459,999
59,retired,professional.course,yes,cellular,1460,999
32,technician,university.degree,no,cellular,1048,999
57,blue-collar,basic.4y,no,cellular,233,12
33,admin,university.degree,no,cellular,335,999
37,admin,university.degree,yes,cellular,412,999
45,blue-collar,basic.9y,no,cellular,177,999
24,student,university.degree,no,cellular,223,999
65,retired,basic.9y,no,cellular,579,999
33,services,high.school,no,cellular,144,999
65,housemaid,basic.4y,no,cellular,145,999
30,technician,basic.9y,no,cellular,93,12
49,management,university.degree,no,telephone,153,999
49,management,university.degree,no,cellular,164,999
49,management,university.degree,no,cellular,128,999
49,management,university.degree,no,cellular,339,999
44,housemaid,university.degree,no,cellular,223,999
34,admin,university.degree,no,cellular,62,999
34,admin,university.degree,no,cellular,151,999
24,blue-collar,basic.9y,unknown,cellular,128,3
31,blue-collar,basic.9y,no,cellular,388,999
55,admin,high.school,no,cellular,180,999
77,management,basic.9y,no,cellular,84,999
38,blue-collar,university.degree,yes,cellular,87,999
30,admin,university.degree,no,telephone,194,999
36,management,university.degree,unknown,telephone,192,999
27,admin,university.degree,no,cellular,761,999
43,admin,high.school,no,cellular,153,999
21,student,high.school,no,cellular,202,999
36,admin,university.degree,no,cellular,174,3
33,unemployed,university.degree,no,telephone,89,999
31,technician,unknown,no,cellular,84,999
56,retired,university.degree,no,cellular,164,3
27,technician,professional.course,no,cellular,492,999
29,admin,university.degree,no,cellular,114,999
36,unemployed,university.degree,no,cellular,450,999
49,management,university.degree,no,cellular,215,999
45,unemployed,basic.9y,no,cellular,232,999
36,self-employed,university.degree,yes,cellular,284,999
32,admin,university.degree,no,cellular,253,999
47,management,university.degree,no,cellular,352,999
58,retired,professional.course,no,cellular,470,999
28,student,high.school,no,cellular,1144,999
49,management,university.degree,no,telephone,336,999
37,services,high.school,no,cellular,195,999
28,self-employed,university.degree,no,cellular,373,999
34,blue-collar,high.school,no,cellular,78,999
65,housemaid,basic.4y,no,cellular,89,999
72,admin,university.degree,no,cellular,134,999
31,admin,university.degree,no,cellular,181,999
31,services,university.degree,no,telephone,55,999
28,self-employed,university.degree,yes,cellular,187,999
55,retired,university.degree,no,cellular,113,999
32,blue-collar,basic.9y,no,cellular,314,999
39,admin,university.degree,no,cellular,206,999
43,admin,high.school,no,cellular,288,999
25,admin,university.degree,no,cellular,93,999
53,services,unknown,no,cellular,327,999
26,technician,professional.course,no,cellular,163,3
28,management,basic.6y,yes,cellular,111,999
52,unknown,professional.course,no,cellular,149,999
37,technician,university.degree,no,cellular,96,999
67,admin,basic.4y,no,cellular,466,999
21,management,university.degree,unknown,cellular,106,999
26,technician,university.degree,no,cellular,101,3
33,admin,university.degree,no,cellular,257,999
26,admin,high.school,no,cellular,479,999
26,technician,university.degree,no,cellular,437,999
33,admin,university.degree,no,cellular,198,999
58,retired,high.school,yes,cellular,143,999
43,blue-collar,basic.9y,no,cellular,395,999
40,admin,high.school,no,cellular,145,999
40,admin,high.school,no,cellular,154,999
27,student,basic.9y,yes,cellular,107,999
58,retired,high.school,no,cellular,663,999
32,admin,high.school,no,cellular,350,999
35,services,high.school,yes,cellular,126,999
39,admin,professional.course,yes,cellular,145,999
31,admin,university.degree,no,cellular,282,13
47,management,basic.9y,no,cellular,118,3
48,technician,high.school,no,cellular,115,999
59,retired,university.degree,no,cellular,368,999
46,unemployed,basic.9y,no,cellular,62,999
46,unemployed,basic.9y,unknown,cellular,96,999
46,unemployed,basic.9y,no,cellular,294,999
67,admin,basic.4y,no,cellular,177,999
33,admin,university.degree,no,cellular,64,999
33,admin,university.degree,no,cellular,690,999
32,services,professional.course,no,cellular,297,999
32,admin,university.degree,yes,cellular,384,999
32,admin,university.degree,no,cellular,596,999
37,technician,university.degree,no,cellular,654,999
49,admin,university.degree,no,cellular,144,999
49,admin,university.degree,no,cellular,88,4
52,unknown,professional.course,no,telephone,50,999
31,admin,university.degree,no,cellular,99,999
43,admin,university.degree,no,cellular,418,999
41,entrepreneur,high.school,no,cellular,169,999
27,student,university.degree,no,cellular,59,999
34,technician,university.degree,no,cellular,195,999
31,blue-collar,basic.9y,yes,cellular,103,3
32,technician,high.school,no,cellular,430,999
33,admin,high.school,no,cellular,167,999
52,services,basic.4y,no,cellular,74,999
24,student,high.school,no,cellular,253,999
24,student,high.school,no,cellular,225,3
25,admin,university.degree,no,cellular,417,999
52,unknown,professional.course,yes,cellular,135,999
41,technician,professional.course,no,cellular,160,999
32,services,high.school,unknown,cellular,172,999
27,self-employed,professional.course,no,cellular,162,999
34,services,high.school,no,cellular,136,999
41,technician,university.degree,no,telephone,270,999
34,services,high.school,yes,cellular,92,999
27,self-employed,university.degree,no,cellular,271,999
46,unemployed,basic.9y,no,cellular,200,999
47,management,basic.9y,no,cellular,309,999
37,unemployed,university.degree,no,cellular,100,999
26,admin,university.degree,unknown,cellular,271,3
29,unemployed,high.school,no,cellular,189,999
79,retired,high.school,unknown,cellular,61,999
79,retired,high.school,yes,cellular,163,999
33,admin,high.school,no,cellular,74,999
32,admin,university.degree,yes,cellular,82,999
23,student,high.school,no,telephone,108,999
43,admin,university.degree,no,cellular,91,999
43,admin,university.degree,yes,cellular,310,999
32,admin,university.degree,no,cellular,712,3
32,admin,university.degree,no,cellular,74,4
29,admin,university.degree,no,telephone,128,999
52,services,basic.4y,no,cellular,80,999
29,admin,university.degree,no,telephone,392,999
27,services,professional.course,no,cellular,392,999
32,admin,university.degree,no,cellular,369,999
31,management,university.degree,no,cellular,217,999
30,unemployed,professional.course,no,cellular,194,999
30,unemployed,professional.course,yes,cellular,495,999
38,admin,high.school,no,cellular,116,999
41,technician,professional.course,unknown,cellular,318,4
33,management,university.degree,unknown,cellular,73,999
28,admin,high.school,no,cellular,135,999
28,admin,high.school,no,cellular,359,999
34,technician,university.degree,no,cellular,116,999
24,technician,professional.course,no,cellular,211,999
59,admin,unknown,no,cellular,245,999
26,admin,high.school,yes,cellular,142,999
35,admin,high.school,yes,cellular,444,999
33,admin,university.degree,no,cellular,251,999
56,management,university.degree,yes,cellular,673,999
24,unknown,university.degree,no,cellular,119,3
24,unknown,university.degree,yes,cellular,134,999
24,unknown,university.degree,no,cellular,74,3
24,unknown,university.degree,no,cellular,728,999
24,unknown,university.degree,no,cellular,263,999
27,admin,university.degree,yes,cellular,154,999
24,unknown,university.degree,yes,cellular,696,999
23,blue-collar,basic.9y,no,cellular,159,999
41,technician,university.degree,no,cellular,118,999
46,unemployed,basic.9y,yes,cellular,1210,999
31,admin,university.degree,yes,cellular,210,999
23,student,high.school,no,cellular,310,999
30,admin,university.degree,no,cellular,482,999
30,admin,university.degree,no,cellular,224,999
47,technician,high.school,no,cellular,221,999
30,self-employed,university.degree,no,cellular,147,999
44,admin,university.degree,no,cellular,924,4
44,admin,university.degree,yes,cellular,130,999
33,admin,high.school,no,cellular,53,999
29,management,basic.9y,no,cellular,72,999
28,technician,professional.course,no,cellular,318,999
34,services,high.school,no,telephone,306,999
33,housemaid,university.degree,no,cellular,77,999
27,self-employed,university.degree,no,cellular,112,999
37,admin,university.degree,no,cellular,80,999
37,admin,high.school,yes,cellular,123,999
31,management,university.degree,no,cellular,212,999
40,admin,university.degree,no,cellular,192,999
47,management,basic.9y,no,cellular,181,999
34,admin,university.degree,no,cellular,96,999
47,management,basic.9y,no,cellular,132,999
30,technician,professional.course,no,cellular,76,999
38,entrepreneur,professional.course,yes,cellular,262,999
30,admin,university.degree,no,cellular,250,999
43,admin,university.degree,yes,cellular,146,999
33,technician,professional.course,no,cellular,189,999
53,services,unknown,no,cellular,501,999
46,entrepreneur,high.school,no,cellular,69,999
40,admin,university.degree,no,cellular,269,999
46,unemployed,basic.9y,no,cellular,236,999
32,admin,university.degree,yes,cellular,102,999
36,admin,university.degree,yes,cellular,308,3
24,technician,professional.course,no,cellular,122,999
58,retired,high.school,no,cellular,145,999
55,retired,basic.4y,no,cellular,130,999
25,blue-collar,professional.course,no,cellular,179,3
24,technician,high.school,no,cellular,142,999
44,management,university.degree,no,cellular,71,999
55,retired,basic.4y,no,cellular,553,3
31,management,university.degree,no,cellular,305,999
31,technician,professional.course,no,cellular,163,999
33,admin,university.degree,no,cellular,541,999
28,technician,professional.course,no,cellular,209,999
43,admin,university.degree,no,cellular,262,3
38,technician,university.degree,no,telephone,225,999
28,admin,high.school,no,telephone,206,999
40,blue-collar,professional.course,no,cellular,115,3
24,blue-collar,basic.9y,no,cellular,406,999
30,admin,university.degree,no,cellular,244,999
31,services,high.school,no,cellular,592,999
47,admin,university.degree,no,cellular,78,999
26,retired,high.school,unknown,cellular,508,999
59,retired,professional.course,no,telephone,437,999
24,blue-collar,basic.9y,unknown,cellular,192,999
59,retired,professional.course,no,cellular,136,999
59,retired,professional.course,no,cellular,68,999
53,blue-collar,basic.6y,no,cellular,123,999
33,admin,university.degree,no,cellular,313,999
31,admin,high.school,no,cellular,137,999
53,technician,university.degree,no,cellular,705,999
26,student,professional.course,no,cellular,96,999
28,admin,high.school,no,cellular,198,999
37,services,high.school,no,cellular,200,999
40,blue-collar,professional.course,no,cellular,210,999
40,management,university.degree,no,cellular,117,999
58,blue-collar,basic.4y,no,cellular,110,999
38,technician,university.degree,no,cellular,171,999
36,admin,university.degree,no,cellular,334,999
37,self-employed,professional.course,no,cellular,321,999
28,student,high.school,no,cellular,296,999
58,management,basic.4y,no,cellular,86,999
20,student,unknown,no,cellular,213,999
29,admin,university.degree,yes,telephone,252,999
28,technician,professional.course,no,cellular,411,999
29,admin,high.school,no,cellular,37,999
28,admin,university.degree,no,cellular,593,999
29,technician,university.degree,no,cellular,101,999
34,technician,professional.course,no,cellular,302,999
29,technician,university.degree,no,cellular,138,999
29,technician,university.degree,no,cellular,165,999
30,blue-collar,high.school,no,cellular,88,999
29,services,high.school,no,telephone,116,999
59,blue-collar,basic.4y,no,cellular,340,999
48,admin,university.degree,no,cellular,95,999
31,services,high.school,no,cellular,591,999
33,blue-collar,professional.course,no,cellular,88,999
33,blue-collar,professional.course,no,cellular,90,999
28,services,basic.6y,no,cellular,385,4
39,admin,university.degree,no,cellular,2219,999
33,blue-collar,professional.course,unknown,cellular,240,999
29,admin,university.degree,no,cellular,174,999
57,entrepreneur,basic.4y,no,cellular,467,999
30,admin,university.degree,no,cellular,107,999
29,admin,university.degree,no,cellular,238,999
39,management,university.degree,no,cellular,95,999
29,admin,university.degree,no,cellular,170,999
32,admin,high.school,no,cellular,342,10
29,admin,university.degree,unknown,cellular,113,999
56,retired,university.degree,no,cellular,252,999
33,admin,high.school,no,cellular,170,999
20,student,high.school,yes,cellular,74,999
38,admin,high.school,no,cellular,65,999
61,admin,university.degree,no,cellular,151,999
38,technician,university.degree,no,cellular,273,999
38,technician,university.degree,no,cellular,539,999
40,services,high.school,no,cellular,157,999
38,admin,high.school,no,cellular,1361,999
33,admin,university.degree,no,cellular,254,999
21,admin,high.school,no,cellular,180,999
48,admin,university.degree,no,cellular,447,4
26,student,university.degree,no,cellular,247,999
29,services,high.school,no,cellular,136,3
32,technician,university.degree,no,cellular,123,999
37,admin,university.degree,no,cellular,167,999
24,student,high.school,no,cellular,74,999
26,technician,professional.course,no,cellular,80,999
26,technician,professional.course,no,cellular,102,999
30,admin,university.degree,no,cellular,214,999
36,management,university.degree,no,cellular,300,3
29,admin,high.school,no,cellular,200,999
42,self-employed,university.degree,no,cellular,436,3
27,admin,university.degree,no,cellular,415,12
64,retired,professional.course,no,cellular,222,999
72,retired,professional.course,no,cellular,1,999
34,admin,university.degree,no,cellular,161,18
69,retired,high.school,yes,cellular,840,6
33,technician,professional.course,no,cellular,269,999
37,admin,university.degree,no,cellular,729,999
24,student,unknown,no,cellular,300,5
24,student,unknown,no,cellular,222,17
60,admin,professional.course,no,cellular,481,999
71,retired,high.school,no,cellular,222,999
59,admin,university.degree,yes,cellular,193,3
45,blue-collar,high.school,yes,cellular,327,999
24,student,unknown,no,cellular,191,999
24,student,unknown,yes,telephone,663,10
37,admin,university.degree,no,cellular,265,6
70,retired,professional.course,no,telephone,380,999
34,admin,university.degree,no,cellular,691,999
29,self-employed,university.degree,yes,cellular,95,999
24,student,unknown,no,cellular,367,999
37,admin,university.degree,no,telephone,150,999
22,student,high.school,no,cellular,369,5
45,management,university.degree,no,cellular,293,3
81,retired,basic.4y,no,cellular,532,7
33,technician,professional.course,no,cellular,425,999
71,retired,high.school,no,telephone,232,999
30,management,university.degree,no,telephone,20,999
35,services,university.degree,no,telephone,8,999
58,retired,basic.4y,no,telephone,7,999
44,blue-collar,basic.6y,no,telephone,10,999
26,admin,university.degree,no,telephone,4,999
47,management,university.degree,no,cellular,281,999
55,management,university.degree,no,cellular,1440,999
39,management,university.degree,no,cellular,291,999
60,retired,university.degree,no,cellular,529,6
32,services,university.degree,no,cellular,128,999
38,technician,university.degree,no,telephone,173,999
47,management,university.degree,no,cellular,362,17
57,admin,basic.9y,no,cellular,114,999
51,technician,university.degree,no,cellular,97,6
78,retired,high.school,no,cellular,238,999
32,admin,university.degree,no,cellular,154,999
60,retired,university.degree,no,cellular,799,999
32,services,university.degree,no,cellular,404,6
32,admin,university.degree,no,cellular,150,10
39,management,university.degree,yes,cellular,206,999
43,unemployed,basic.9y,no,cellular,270,9
67,retired,professional.course,no,cellular,116,999
49,admin,university.degree,no,cellular,110,999
57,management,university.degree,no,cellular,277,6
59,services,professional.course,no,cellular,251,2
51,unemployed,high.school,yes,cellular,240,999
31,admin,high.school,no,cellular,252,3
34,technician,professional.course,yes,cellular,120,6
30,technician,professional.course,no,cellular,789,999
34,technician,professional.course,unknown,cellular,126,6
51,unemployed,high.school,unknown,telephone,228,999
46,admin,basic.9y,unknown,cellular,490,999
30,admin,high.school,no,cellular,219,6
75,retired,basic.9y,no,telephone,543,999
34,technician,university.degree,no,cellular,152,999
34,technician,university.degree,no,cellular,294,10
34,technician,university.degree,no,cellular,285,999
26,technician,university.degree,no,cellular,374,999
41,management,university.degree,no,cellular,164,3
36,technician,university.degree,no,cellular,328,999
26,technician,university.degree,no,cellular,284,999
34,technician,university.degree,no,cellular,155,999
34,technician,university.degree,yes,telephone,231,999
31,services,high.school,no,cellular,336,6
25,student,high.school,no,telephone,185,999
48,housemaid,basic.4y,no,telephone,9,999
55,unemployed,basic.4y,no,telephone,6,999
50,management,university.degree,no,telephone,84,999
38,blue-collar,high.school,no,cellular,263,6
41,unemployed,high.school,yes,cellular,175,6
33,admin,university.degree,no,cellular,208,999
33,admin,university.degree,yes,cellular,397,999
33,technician,professional.course,no,cellular,569,999
32,technician,basic.9y,no,cellular,155,6
32,technician,basic.9y,no,cellular,183,6
41,unemployed,high.school,no,cellular,182,6
33,admin,university.degree,yes,telephone,396,999
50,management,university.degree,no,cellular,718,999
28,blue-collar,university.degree,no,cellular,62,999
37,admin,high.school,no,cellular,155,999
26,self-employed,university.degree,no,cellular,318,6
28,blue-collar,university.degree,unknown,cellular,744,999
31,technician,university.degree,no,cellular,261,999
42,technician,professional.course,yes,cellular,509,6
44,admin,university.degree,no,cellular,252,999
56,technician,professional.course,yes,cellular,170,999
29,admin,university.degree,no,cellular,526,999
68,retired,high.school,no,cellular,222,999
74,retired,basic.4y,no,cellular,180,999
74,retired,basic.4y,no,cellular,102,3
44,services,high.school,no,cellular,95,999
47,admin,university.degree,no,cellular,767,999
84,retired,basic.4y,yes,cellular,138,3
60,retired,university.degree,no,cellular,338,999
44,technician,high.school,yes,cellular,159,999
24,student,professional.course,yes,cellular,133,999
31,admin,university.degree,unknown,cellular,192,3
67,retired,basic.4y,no,cellular,218,999
48,technician,university.degree,yes,cellular,337,999
